source_type,participant,measure,error
human,PT_01,orientation error (degree),33.67023468017578
human,PT_01,orientation error (degree),31.80324935913086
human,PT_01,orientation error (degree),28.98359107971192
human,PT_01,orientation error (degree),36.264305114746094
human,PT_01,orientation error (degree),30.440523147583008
human,PT_01,orientation error (degree),38.43376922607422
human,PT_01,orientation error (degree),36.23067474365234
human,PT_01,orientation error (degree),32.130611419677734
human,PT_01,orientation error (degree),33.51759338378906
human,PT_01,orientation error (degree),36.43479537963867
human,PT_01,orientation error (degree),35.08457946777344
human,PT_01,orientation error (degree),33.29069519042969
human,PT_01,orientation error (degree),35.58588790893555
human,PT_01,orientation error (degree),39.82836532592773
human,PT_01,orientation error (degree),35.70608901977539
human,PT_01,orientation error (degree),34.09036636352539
human,PT_01,orientation error (degree),32.2279167175293
human,PT_01,orientation error (degree),31.38399124145508
human,PT_01,orientation error (degree),28.844362258911133
human,PT_01,orientation error (degree),27.728668212890625
human,PT_01,orientation error (degree),30.95539093017578
human,PT_01,orientation error (degree),33.77851867675781
human,PT_01,orientation error (degree),31.58735656738281
human,PT_01,orientation error (degree),28.617530822753903
human,PT_01,orientation error (degree),31.244855880737305
human,PT_01,orientation error (degree),34.26197052001953
human,PT_01,orientation error (degree),37.40288543701172
human,PT_01,orientation error (degree),34.41036605834961
human,PT_01,orientation error (degree),36.2985954284668
human,PT_01,orientation error (degree),34.72318649291992
human,PT_01,orientation error (degree),33.61838150024414
human,PT_01,orientation error (degree),38.6545524597168
human,PT_01,orientation error (degree),46.43526458740234
human,PT_01,orientation error (degree),47.99989318847656
human,PT_01,orientation error (degree),43.54597091674805
human,PT_01,orientation error (degree),45.95625686645508
human,PT_01,orientation error (degree),45.69688415527344
human,PT_01,orientation error (degree),46.0403938293457
human,PT_01,orientation error (degree),46.628231048583984
human,PT_01,orientation error (degree),39.64768600463867
human,PT_01,orientation error (degree),48.15956497192383
human,PT_01,orientation error (degree),38.783470153808594
human,PT_01,orientation error (degree),48.85830307006836
human,PT_01,orientation error (degree),49.56634521484375
human,PT_01,orientation error (degree),49.14522552490234
human,PT_01,orientation error (degree),48.955204010009766
human,PT_01,orientation error (degree),51.95039367675781
human,PT_01,orientation error (degree),43.600215911865234
human,PT_01,orientation error (degree),46.37112808227539
human,PT_01,orientation error (degree),43.9103889465332
human,PT_01,orientation error (degree),46.26734161376953
human,PT_01,orientation error (degree),46.12911224365234
human,PT_01,orientation error (degree),46.609256744384766
human,PT_01,orientation error (degree),47.50149154663086
human,PT_01,orientation error (degree),45.96456146240234
human,PT_01,orientation error (degree),45.10227584838867
human,PT_01,orientation error (degree),41.224796295166016
human,PT_01,orientation error (degree),46.40959167480469
human,PT_01,orientation error (degree),50.56513214111328
human,PT_01,orientation error (degree),49.957637786865234
human,PT_01,orientation error (degree),46.67380142211914
human,PT_01,orientation error (degree),41.304962158203125
human,PT_01,orientation error (degree),46.7836799621582
human,PT_01,orientation error (degree),45.771575927734375
human,PT_01,orientation error (degree),42.0076789855957
human,PT_01,orientation error (degree),47.57242584228516
human,PT_01,orientation error (degree),47.65406799316406
human,PT_01,orientation error (degree),48.74884033203125
human,PT_01,orientation error (degree),49.83223342895508
human,PT_01,orientation error (degree),44.72419357299805
human,PT_01,orientation error (degree),44.71988677978516
human,PT_01,orientation error (degree),46.325313568115234
human,PT_01,orientation error (degree),43.17780685424805
human,PT_01,orientation error (degree),49.44709014892578
human,PT_01,orientation error (degree),45.80541610717773
human,PT_01,orientation error (degree),47.87334060668945
human,PT_01,orientation error (degree),48.43623733520508
human,PT_01,orientation error (degree),45.05425643920898
human,PT_01,orientation error (degree),47.60689926147461
human,PT_01,orientation error (degree),39.46694946289063
human,PT_01,orientation error (degree),38.45359802246094
human,PT_01,orientation error (degree),45.52833557128906
human,PT_01,orientation error (degree),44.10032272338867
human,PT_01,orientation error (degree),43.00899505615234
human,PT_01,orientation error (degree),43.19320297241211
human,PT_01,orientation error (degree),43.84199905395508
human,PT_01,orientation error (degree),46.229248046875
human,PT_01,orientation error (degree),41.26052474975586
human,PT_01,orientation error (degree),44.001007080078125
human,PT_01,orientation error (degree),42.530052185058594
human,PT_01,orientation error (degree),44.57754135131836
human,PT_01,orientation error (degree),41.00347518920898
human,PT_01,orientation error (degree),41.90023422241211
human,PT_01,orientation error (degree),43.21138000488281
human,PT_01,orientation error (degree),64.57592010498047
human,PT_01,orientation error (degree),62.79825973510742
human,PT_01,orientation error (degree),59.18983840942383
human,PT_01,orientation error (degree),60.37715911865234
human,PT_01,orientation error (degree),58.02999496459961
human,PT_01,orientation error (degree),52.2397575378418
human,PT_01,orientation error (degree),47.91237258911133
human,PT_01,orientation error (degree),47.382320404052734
human,PT_01,orientation error (degree),40.21078872680664
human,PT_01,orientation error (degree),45.142704010009766
human,PT_01,orientation error (degree),51.46397399902344
human,PT_01,orientation error (degree),42.96314239501953
human,PT_01,orientation error (degree),54.1954231262207
human,PT_01,orientation error (degree),44.98745346069336
human,PT_01,orientation error (degree),43.16326904296875
human,PT_01,orientation error (degree),41.77924346923828
human,PT_01,orientation error (degree),41.14573287963867
human,PT_01,orientation error (degree),47.97976303100586
human,PT_01,orientation error (degree),46.2724609375
human,PT_01,orientation error (degree),52.12841033935547
human,PT_01,orientation error (degree),46.75222396850586
human,PT_01,orientation error (degree),50.65085983276367
human,PT_01,orientation error (degree),52.11442184448242
human,PT_01,orientation error (degree),45.345359802246094
human,PT_01,orientation error (degree),48.94929122924805
human,PT_01,orientation error (degree),43.63982009887695
human,PT_01,orientation error (degree),51.67406845092773
human,PT_01,orientation error (degree),43.27403259277344
human,PT_01,orientation error (degree),47.7956428527832
human,PT_01,orientation error (degree),41.737098693847656
human,PT_01,orientation error (degree),45.516361236572266
human,PT_01,orientation error (degree),47.287967681884766
human,PT_01,orientation error (degree),41.02742004394531
human,PT_01,orientation error (degree),46.09611511230469
human,PT_01,orientation error (degree),45.483428955078125
human,PT_01,orientation error (degree),44.72626876831055
human,PT_01,orientation error (degree),38.634239196777344
human,PT_01,orientation error (degree),40.18403244018555
human,PT_01,orientation error (degree),48.24539566040039
human,PT_01,orientation error (degree),45.86857986450195
human,PT_01,orientation error (degree),42.04025650024414
human,PT_01,orientation error (degree),48.53554534912109
human,PT_01,orientation error (degree),54.438724517822266
human,PT_01,orientation error (degree),52.4478874206543
human,PT_01,orientation error (degree),43.46227264404297
human,PT_01,orientation error (degree),47.75522613525391
human,PT_01,orientation error (degree),46.61104202270508
human,PT_01,orientation error (degree),51.98051071166992
human,PT_01,orientation error (degree),45.88469314575195
human,PT_01,orientation error (degree),39.97377395629883
human,PT_01,orientation error (degree),48.45137023925781
human,PT_01,orientation error (degree),53.63655853271485
human,PT_01,orientation error (degree),44.35635757446289
human,PT_01,orientation error (degree),54.05288314819336
human,PT_01,orientation error (degree),45.84501647949219
human,PT_01,orientation error (degree),47.059532165527344
human,PT_01,orientation error (degree),46.64486312866211
human,PT_01,orientation error (degree),52.725223541259766
human,PT_01,orientation error (degree),48.86675262451172
human,PT_01,orientation error (degree),49.47220230102539
human,PT_01,orientation error (degree),50.76189804077149
human,PT_01,orientation error (degree),49.74446487426758
human,PT_01,orientation error (degree),45.501502990722656
human,PT_01,orientation error (degree),42.23776626586914
human,PT_01,orientation error (degree),43.21025466918945
human,PT_01,orientation error (degree),25.47501945495605
human,PT_01,orientation error (degree),30.27506446838379
human,PT_01,orientation error (degree),24.284255981445312
human,PT_01,orientation error (degree),30.34380340576172
human,PT_01,orientation error (degree),28.472148895263672
human,PT_01,orientation error (degree),30.841495513916016
human,PT_01,orientation error (degree),34.643123626708984
human,PT_01,orientation error (degree),31.43613624572754
human,PT_01,orientation error (degree),32.543819427490234
