condition,measure,observed,estimated
scalpel loading,force (N),1.2086543798446656,1.005839379131794
scalpel loading,force (N),1.1803828477859497,0.9734444668889046
scalpel loading,force (N),1.1515787601470946,0.9409533980488776
scalpel loading,force (N),1.122238564491272,0.908419833481312
scalpel loading,force (N),0.8860554933547973,0.8759333088994027
scalpel loading,force (N),0.6556325197219848,0.8435582664608956
scalpel loading,force (N),0.4310768842697143,0.8111495617032052
strenuous rotation,orientation x (degree),-25.939030242636846,-26.164991852185945
strenuous rotation,orientation x (degree),-7.569230439431919,-8.103873414727161
strenuous rotation,orientation x (degree),11.10010488650039,10.140041003781803
strenuous rotation,orientation x (degree),12.262499290322296,10.661665309517034
strenuous rotation,orientation x (degree),13.65938661259888,11.259834257965736
strenuous rotation,orientation x (degree),15.319616669242691,12.196661481503298
strenuous rotation,orientation x (degree),17.2077464968596,13.357895002169684
strenuous rotation,orientation x (degree),19.210212685376064,14.835035116994248
strenuous rotation,orientation x (degree),21.24410175978332,16.76864815147171
strenuous rotation,orientation x (degree),23.262668480926592,19.08153003402072
strenuous rotation,orientation x (degree),25.22357922633493,21.64187467464987
strenuous rotation,orientation x (degree),27.090982279627298,24.25832038022721
strenuous rotation,orientation x (degree),28.84608529929644,26.677168268551128
strenuous rotation,orientation x (degree),30.484007387421187,28.69043066780497
strenuous rotation,orientation x (degree),31.989556272390345,30.32555961168829
strenuous rotation,orientation x (degree),33.349166911078385,31.607170563939903
strenuous rotation,orientation x (degree),34.55295448357869,32.6223645538645
strenuous rotation,orientation x (degree),35.59773688753933,33.46119797344632
strenuous rotation,orientation x (degree),36.48024613224395,34.168597829735305
strenuous rotation,orientation x (degree),37.202110419562615,34.75761828343269
strenuous rotation,orientation x (degree),37.763908058561725,35.222660169000974
strenuous rotation,orientation x (degree),38.175914051463806,35.55100539510698
strenuous rotation,orientation x (degree),38.44449903029985,35.73258095845216
strenuous rotation,orientation x (degree),38.58741482242742,35.77371999694738
strenuous rotation,orientation x (degree),38.61687250609401,35.686896313103546
strenuous rotation,orientation x (degree),38.55356544705916,35.4959785725225
strenuous rotation,orientation x (degree),38.41634739957003,35.2260482901043
strenuous rotation,orientation x (degree),38.23063171133862,34.90857851413085
strenuous rotation,orientation x (degree),38.0136249513687,34.57162171437261
strenuous rotation,orientation x (degree),37.78358188670256,34.2403217342364
strenuous rotation,orientation x (degree),37.5571241646382,33.92712622699939
strenuous rotation,orientation x (degree),37.34068367615397,33.63906612971839
strenuous rotation,orientation x (degree),37.13983967011511,33.3782249305726
strenuous rotation,orientation x (degree),36.95461160778241,33.13990419892063
strenuous rotation,orientation x (degree),36.78752602407823,32.92030426690752
strenuous rotation,orientation x (degree),36.639247846683375,32.71578768217421
strenuous rotation,orientation x (degree),36.511533201412576,32.52872601177883
strenuous rotation,orientation x (degree),36.40501936802711,32.359908704254096
strenuous rotation,orientation x (degree),36.3214627377232,32.210555729287464
strenuous rotation,orientation x (degree),36.26025716530006,32.08888669143499
strenuous rotation,orientation x (degree),36.21918737299004,31.996557824025373
strenuous rotation,orientation x (degree),36.19656111121368,31.932733858797405
strenuous rotation,orientation x (degree),36.18911919020788,31.89515957258223
strenuous rotation,orientation x (degree),36.19356882121426,31.88638630233575
strenuous rotation,orientation x (degree),36.20573386214684,31.90053525942844
strenuous rotation,orientation x (degree),36.225259881615045,31.9331512921242
strenuous rotation,orientation x (degree),36.24930959070996,31.97739512915588
strenuous rotation,orientation x (degree),36.27755865073274,32.03171168519708
strenuous rotation,orientation x (degree),35.99647362195046,31.926024974488755
strenuous rotation,orientation x (degree),35.442215018516265,31.612808922415184
strenuous rotation,orientation x (degree),34.967987777467386,31.31278925301362
strenuous rotation,orientation x (degree),34.53790364255832,31.06919434658616
strenuous rotation,orientation x (degree),33.655399236182205,30.62338046590424
strenuous rotation,orientation x (degree),32.76607057855145,30.08130933523728
strenuous rotation,orientation x (degree),31.64074597814384,29.347584326154774
strenuous rotation,orientation x (degree),29.679529840295004,27.96089451263383
strenuous rotation,orientation x (degree),26.95745542484815,25.70801871897359
strenuous rotation,orientation x (degree),24.382053185438124,23.14902484042385
strenuous rotation,orientation x (degree),21.8272223388248,20.378931145957296
strenuous rotation,orientation x (degree),19.264563824876973,17.49145298268077
strenuous rotation,orientation x (degree),17.192299658448448,14.873669493737353
strenuous rotation,orientation x (degree),15.537364976346367,12.795698535437891
strenuous rotation,orientation x (degree),13.94646893876697,10.999280902063193
strenuous rotation,orientation x (degree),12.707501850655277,9.5684440439439
strenuous rotation,orientation x (degree),12.478865326175892,8.745086577580821
strenuous rotation,orientation x (degree),13.289604492366635,8.581472974080853
strenuous rotation,orientation x (degree),15.051002840139772,9.253611044187965
strenuous rotation,orientation x (degree),17.973166554175975,10.881986635972709
strenuous rotation,orientation x (degree),21.387752445554145,13.42086369696321
strenuous rotation,orientation x (degree),24.344659730383427,16.44899498702833
strenuous rotation,orientation x (degree),26.594009384800856,19.6636807603792
strenuous rotation,orientation x (degree),28.51247865098101,22.84783104256516
strenuous rotation,orientation x (degree),30.154886183728777,25.96262227829351
strenuous rotation,orientation x (degree),31.855392137120475,28.87873090725435
strenuous rotation,orientation x (degree),33.718667445795504,31.59946310688423
strenuous rotation,orientation x (degree),35.60060763868904,34.06712590786441
strenuous rotation,orientation x (degree),37.380046718110805,36.19560086073653
strenuous rotation,orientation x (degree),39.115647255870215,37.917282410246415
strenuous rotation,orientation x (degree),41.01730091107413,39.45044248489441
strenuous rotation,orientation x (degree),43.25440190746305,41.229505163634045
strenuous rotation,orientation x (degree),46.00280080309352,43.437335280169975
strenuous rotation,orientation x (degree),49.08566122518428,46.05998730424176
strenuous rotation,orientation x (degree),51.656215086634205,48.797096750463055
strenuous rotation,orientation x (degree),53.33877087337328,51.25254435638988
strenuous rotation,orientation x (degree),54.16189582901376,53.0226193649809
strenuous rotation,orientation x (degree),53.64273362403833,53.87960286462882
strenuous rotation,orientation x (degree),51.3588813755772,53.65498421217657
strenuous rotation,orientation x (degree),47.965494912365045,52.51286796885921
strenuous rotation,orientation x (degree),43.88641592286163,50.58940376994062
strenuous rotation,orientation x (degree),39.54742819396812,48.00058835397567
strenuous rotation,orientation x (degree),35.31697427965889,44.71011803242206
strenuous rotation,orientation x (degree),31.909348796434216,41.17576740249349
strenuous rotation,orientation x (degree),29.271550407574097,37.35741380436716
strenuous rotation,orientation x (degree),27.126074873616844,33.29933853848054
strenuous rotation,orientation x (degree),25.54845321990436,29.422525106072243
strenuous rotation,orientation x (degree),24.586063174382943,26.25533036427683
strenuous rotation,orientation x (degree),23.95307045908692,23.6645818809054
strenuous rotation,orientation x (degree),23.60187713972149,22.33218219104404
strenuous rotation,orientation x (degree),23.37516479921709,21.86929750737244
strenuous rotation,orientation x (degree),23.26755821521546,21.9700177903036
strenuous rotation,orientation x (degree),23.529893021367428,22.443134591126267
strenuous rotation,orientation x (degree),24.22444111051854,23.224338569159613
strenuous rotation,orientation x (degree),25.486297051468966,23.79348312982998
strenuous rotation,orientation x (degree),27.820423913714023,24.621979503527143
strenuous rotation,orientation x (degree),30.612965215034407,25.82193261369885
strenuous rotation,orientation x (degree),33.34671101301177,27.335606406725788
strenuous rotation,orientation x (degree),35.65178879301817,28.974129638474864
strenuous rotation,orientation x (degree),37.32004695303248,30.557446619021675
strenuous rotation,orientation x (degree),37.97775504178637,31.94820188556672
strenuous rotation,orientation x (degree),38.02067093484538,32.9480832216219
strenuous rotation,orientation x (degree),37.98488248097152,33.52257769120929
strenuous rotation,orientation x (degree),38.159991514499126,33.90236095277305
strenuous rotation,orientation x (degree),38.31151697686344,34.16993515844209
strenuous rotation,orientation x (degree),38.74016050072196,34.44784668026496
strenuous rotation,orientation x (degree),39.30853719619046,34.82371298910029
strenuous rotation,orientation x (degree),39.55956857145638,35.21333238096844
strenuous rotation,orientation x (degree),39.75616954220418,35.51665710778053
strenuous rotation,orientation x (degree),40.04596834137405,35.80992109105861
strenuous rotation,orientation x (degree),40.13466657416927,36.01436130492081
strenuous rotation,orientation x (degree),40.121173378488805,36.06298219140216
strenuous rotation,orientation x (degree),40.15653226510983,36.01625743712074
strenuous rotation,orientation x (degree),39.72468836750535,35.79596976069044
strenuous rotation,orientation x (degree),38.549997575455606,35.27231958973033
strenuous rotation,orientation x (degree),36.382827747262894,34.34337133569521
strenuous rotation,orientation x (degree),33.52786194748066,32.864974218424194
strenuous rotation,orientation x (degree),30.067015736811346,30.72142656785596
strenuous rotation,orientation x (degree),26.325746009240675,28.00497320569704
strenuous rotation,orientation x (degree),22.97225057320757,25.049273742889
strenuous rotation,orientation x (degree),20.36696089690666,22.170085946094872
strenuous rotation,orientation x (degree),18.10549600639272,19.53697457737512
strenuous rotation,orientation x (degree),16.26002908336862,17.391816223301163
strenuous rotation,orientation x (degree),14.881082767571256,15.798171708267605
strenuous rotation,orientation x (degree),13.610295945771824,14.518168336338888
strenuous rotation,orientation x (degree),12.361148354502532,13.364600001182083
strenuous rotation,orientation x (degree),11.46442535801961,12.551688640161302
strenuous rotation,orientation x (degree),11.085509344364084,12.126215388380174
strenuous rotation,orientation x (degree),11.535181932534355,12.132787270929896
strenuous rotation,orientation x (degree),13.131450847463183,12.65327789453346
strenuous rotation,orientation x (degree),15.531775671589344,13.829309885764973
strenuous rotation,orientation x (degree),18.528441401839032,15.527967283744587
strenuous rotation,orientation x (degree),21.473243466570068,17.550443769374056
strenuous rotation,orientation x (degree),23.608362771844867,19.65967374106019
strenuous rotation,orientation x (degree),24.656163304783,21.717799667119152
strenuous rotation,orientation x (degree),25.34659045651533,23.624194144837503
strenuous rotation,orientation x (degree),25.4885034581682,25.244828520622576
strenuous rotation,orientation x (degree),25.486345599897064,26.551932610136305
strenuous rotation,orientation x (degree),25.95819139872241,27.70640235968668
strenuous rotation,orientation x (degree),26.703583430755018,28.7593754711866
strenuous rotation,orientation x (degree),27.52250647514795,29.666614333376984
strenuous rotation,orientation x (degree),28.517482854112657,30.446890174194834
strenuous rotation,orientation x (degree),29.75182795114442,31.23786368050135
strenuous rotation,orientation x (degree),31.18969195743413,32.15279880781031
strenuous rotation,orientation x (degree),33.000311534759376,33.27552112213961
strenuous rotation,orientation x (degree),34.76914614633834,34.52648623241068
strenuous rotation,orientation x (degree),36.67180799186899,35.92874304433583
strenuous rotation,orientation x (degree),38.507766362349,37.43376320841624
strenuous rotation,orientation x (degree),39.670851778208814,38.736802640022034
strenuous rotation,orientation x (degree),40.30985685620212,39.66686454512927
strenuous rotation,orientation x (degree),40.84570766731302,40.38639573370594
strenuous rotation,orientation x (degree),41.18144646682255,40.93981108710321
strenuous rotation,orientation x (degree),41.33417014841997,41.29680457467215
strenuous rotation,orientation x (degree),41.4941306622035,41.50993684437563
strenuous rotation,orientation x (degree),41.18202441456504,41.54336935551923
strenuous rotation,orientation x (degree),40.21997222648741,41.26345031704635
strenuous rotation,orientation x (degree),38.84672196370214,40.56556805558483
strenuous rotation,orientation x (degree),37.01283845397711,39.39685902438018
strenuous rotation,orientation x (degree),35.01663560501842,37.82815135193164
strenuous rotation,orientation x (degree),33.57472173054653,36.09230769949136
strenuous rotation,orientation x (degree),32.836654161894145,34.453650789386515
strenuous rotation,orientation x (degree),32.54798090127787,33.18969419926162
strenuous rotation,orientation x (degree),32.66154774504776,32.35690035264639
strenuous rotation,orientation x (degree),32.64776171068576,31.873448145526226
strenuous rotation,orientation x (degree),31.909743535446225,31.47769988068734
strenuous rotation,orientation x (degree),30.46795550602249,30.644661486885056
strenuous rotation,orientation x (degree),28.410795176118683,29.208690223525764
strenuous rotation,orientation x (degree),26.07675971391825,27.33148645847409
strenuous rotation,orientation x (degree),23.838902890464965,25.126898882009343
strenuous rotation,orientation x (degree),22.196760376199634,22.89093415579083
strenuous rotation,orientation x (degree),21.270700240872515,21.1581051169942
strenuous rotation,orientation x (degree),20.94285961858432,20.05646312040044
strenuous rotation,orientation x (degree),20.68832580090985,19.458523452965267
strenuous rotation,orientation x (degree),20.8797991497448,19.326924488044483
strenuous rotation,orientation x (degree),21.2066095249744,19.57527598627719
strenuous rotation,orientation x (degree),21.648875785762613,20.05240684476361
strenuous rotation,orientation x (degree),21.86890216479111,20.521662685991885
strenuous rotation,orientation x (degree),22.131474599527564,20.77607357494854
strenuous rotation,orientation x (degree),22.33781501320597,20.90892227128178
strenuous rotation,orientation x (degree),22.513453913532103,20.93930957364169
strenuous rotation,orientation x (degree),22.57890845925867,20.910714986159235
strenuous rotation,orientation x (degree),22.80167763000336,20.89237650229491
strenuous rotation,orientation x (degree),23.246109249312752,21.046378682646434
strenuous rotation,orientation x (degree),23.51058301874359,21.24657337699675
strenuous rotation,orientation x (degree),23.92186108488524,21.48033174237256
strenuous rotation,orientation x (degree),24.2914731096584,21.71239950786415
strenuous rotation,orientation x (degree),24.660009222714635,21.92433087719084
strenuous rotation,orientation x (degree),24.801362449155818,22.060999682576607
strenuous rotation,orientation x (degree),24.755859226786058,21.97475572172304
strenuous rotation,orientation x (degree),24.0932640080892,21.29512558997523
strenuous rotation,orientation x (degree),23.04342462819492,20.230886567136693
strenuous rotation,orientation x (degree),21.563838273798567,18.788234461913504
strenuous rotation,orientation x (degree),20.361038892517,17.17157874883914
strenuous rotation,orientation x (degree),19.510525026722945,15.823181657069329
strenuous rotation,orientation x (degree),19.320686834240107,15.213988481513198
strenuous rotation,orientation x (degree),19.69524242206323,15.26343619309057
strenuous rotation,orientation x (degree),20.842023476823343,16.122656567566665
strenuous rotation,orientation x (degree),22.21735199888718,17.69427133877113
strenuous rotation,orientation x (degree),23.69878816779223,19.546498203921303
strenuous rotation,orientation x (degree),25.284903596372487,21.475756376939287
strenuous rotation,orientation x (degree),26.530140854750044,23.1667861125799
strenuous rotation,orientation x (degree),26.961730599378257,24.27602926257407
strenuous rotation,orientation x (degree),26.73807179866992,24.51082151228816
strenuous rotation,orientation x (degree),26.00184708380152,23.997991533492296
strenuous rotation,orientation x (degree),24.6878587188167,22.866271487292224
strenuous rotation,orientation x (degree),23.056970624320144,21.238852050997963
strenuous rotation,orientation x (degree),21.59425630552977,19.41909546074428
strenuous rotation,orientation x (degree),20.56426749409671,17.832160278356298
strenuous rotation,orientation x (degree),19.83003659986585,16.68406755343453
strenuous rotation,orientation x (degree),19.093000957772205,15.746940646849708
strenuous rotation,orientation x (degree),18.388189109149607,14.92277609898224
strenuous rotation,orientation x (degree),17.616829543776504,14.113285956996236
strenuous rotation,orientation x (degree),16.53459866108777,13.208732675952348
strenuous rotation,orientation x (degree),15.28188457796776,12.071492883520008
strenuous rotation,orientation x (degree),14.079760757191876,10.873540768200726
strenuous rotation,orientation x (degree),13.008072525192771,9.874725942599484
strenuous rotation,orientation x (degree),12.308450657423194,9.228864621453468
strenuous rotation,orientation x (degree),12.080172894894147,9.0125517874435
strenuous rotation,orientation x (degree),12.649748420032068,9.37167735205091
strenuous rotation,orientation x (degree),13.711596392447715,10.360003322508147
strenuous rotation,orientation x (degree),15.14113003777571,11.75909127403422
strenuous rotation,orientation x (degree),16.975606176934406,13.467912826774835
strenuous rotation,orientation x (degree),18.770122626564543,15.39755240832585
strenuous rotation,orientation x (degree),19.996652830915707,17.1613485927936
strenuous rotation,orientation x (degree),20.995383980635022,18.57329419301585
strenuous rotation,orientation x (degree),21.97069575260234,19.76598212715672
strenuous rotation,orientation x (degree),22.381988966868576,20.621744504479025
strenuous rotation,orientation x (degree),22.66725121227371,21.10133834968473
strenuous rotation,orientation x (degree),22.902816372371475,21.423211303856064
strenuous rotation,orientation x (degree),23.2704217506998,21.753666702362608
strenuous rotation,orientation x (degree),23.80362754202217,22.236331651087568
strenuous rotation,orientation x (degree),24.51069988224169,22.939213162921803
strenuous rotation,orientation x (degree),25.17614206508404,23.751545266756608
strenuous rotation,orientation x (degree),25.74179739413094,24.48585995068106
strenuous rotation,orientation x (degree),26.2171554520446,25.068140042178754
strenuous rotation,orientation x (degree),26.445688870113216,25.342992953873903
strenuous rotation,orientation x (degree),26.83035281506496,25.377599918713543
strenuous rotation,orientation x (degree),27.167981259923863,25.21819540922393
strenuous rotation,orientation x (degree),27.67571884381988,25.04435626304236
strenuous rotation,orientation x (degree),27.99248297617132,24.823866654002785
strenuous rotation,orientation x (degree),28.04110599622399,24.472329546644005
strenuous rotation,orientation x (degree),27.35868564448944,23.86720626384681
strenuous rotation,orientation x (degree),26.64073394281759,23.07498573826595
strenuous rotation,orientation x (degree),25.97768848731281,22.31550323454367
strenuous rotation,orientation x (degree),25.23640580618604,21.61447752168047
strenuous rotation,orientation x (degree),24.401369324628547,20.858274075849792
strenuous rotation,orientation x (degree),24.05458231096827,20.17743112248233
strenuous rotation,orientation x (degree),23.91078184058336,19.71994464381561
strenuous rotation,orientation x (degree),23.967558226586604,19.38202193796665
strenuous rotation,orientation x (degree),24.61785800376572,19.27906990183033
strenuous rotation,orientation x (degree),25.6838397342134,19.54188342891904
strenuous rotation,orientation x (degree),26.94960109296396,20.21760518950029
strenuous rotation,orientation x (degree),28.25438400504072,21.26739097179427
strenuous rotation,orientation x (degree),29.597945708274267,22.703906149374248
strenuous rotation,orientation x (degree),30.564223529248792,24.343574123309125
strenuous rotation,orientation x (degree),31.21668829697157,25.95163354797816
strenuous rotation,orientation x (degree),31.69057014924215,27.32330673496965
strenuous rotation,orientation x (degree),31.847459332551423,28.26902521072772
strenuous rotation,orientation x (degree),31.891094441119463,28.700050184861425
strenuous rotation,orientation x (degree),32.13847316433535,28.77811188031632
strenuous rotation,orientation x (degree),32.418902168545245,28.63060521044258
strenuous rotation,orientation x (degree),32.61871315758131,28.331065370778248
strenuous rotation,orientation x (degree),32.90850086399428,27.98957751001529
strenuous rotation,orientation x (degree),33.055444865711564,27.65006433984388
strenuous rotation,orientation x (degree),32.57112776352143,27.138726209934973
strenuous rotation,orientation x (degree),31.46999988162264,26.50778043801612
strenuous rotation,orientation x (degree),29.95141776201575,25.610827158719783
strenuous rotation,orientation x (degree),27.87219578460838,24.413517423353525
strenuous rotation,orientation x (degree),25.490238945579605,22.950368451283826
strenuous rotation,orientation x (degree),23.147556648091182,21.37381483958568
strenuous rotation,orientation x (degree),21.474285102064982,19.873235308424697
strenuous rotation,orientation x (degree),20.177422396710185,18.717180589939872
strenuous rotation,orientation x (degree),19.68699490684935,18.00988541016858
strenuous rotation,orientation x (degree),19.472656985756515,17.753659958486352
strenuous rotation,orientation x (degree),19.877341535604288,17.91210932079663
strenuous rotation,orientation x (degree),20.453105466452925,18.42296762954157
strenuous rotation,orientation x (degree),21.309391512724844,19.168942459654232
strenuous rotation,orientation x (degree),22.024675424473728,20.03588101559853
strenuous rotation,orientation x (degree),22.97410931421399,20.94501199849759
strenuous rotation,orientation x (degree),24.05188065666067,21.90754025621331
strenuous rotation,orientation x (degree),25.16604736325933,22.855722921714133
strenuous rotation,orientation x (degree),26.09392911473769,23.716048518288545
strenuous rotation,orientation x (degree),26.90527253054924,24.44131220355726
strenuous rotation,orientation x (degree),27.687395923455128,25.04017729254272
strenuous rotation,orientation x (degree),28.10479592311809,25.588731796494443
strenuous rotation,orientation x (degree),28.513009355982263,26.07909373907649
strenuous rotation,orientation x (degree),28.7002702901374,26.48542951264384
strenuous rotation,orientation x (degree),28.77568701495676,26.794320327072967
strenuous rotation,orientation x (degree),28.773154704492924,27.011672385331508
strenuous rotation,orientation x (degree),28.76792117378505,26.706046193396134
strenuous rotation,orientation x (degree),28.60186645019017,26.174176200628168
strenuous rotation,orientation x (degree),28.738122061697737,25.54361799541678
strenuous rotation,orientation x (degree),28.986295305179013,24.88528777162162
strenuous rotation,orientation x (degree),29.00675462122345,24.1487906663524
strenuous rotation,orientation x (degree),28.81496854910945,23.63143340758519
strenuous rotation,orientation x (degree),28.64730486933827,23.114457799330467
strenuous rotation,orientation x (degree),28.47106489171965,22.64306818230645
strenuous rotation,orientation x (degree),28.342687504369707,22.243686735066746
strenuous rotation,orientation x (degree),28.23493317281283,21.9075101936221
strenuous rotation,orientation x (degree),28.169380787100764,21.64076298199552
strenuous rotation,orientation x (degree),27.62760580810209,21.3740809025429
strenuous rotation,orientation x (degree),26.754116342440923,21.073710821878365
strenuous rotation,orientation x (degree),25.77620690467606,20.73439607420312
strenuous rotation,orientation x (degree),24.728135268867906,20.39448319480356
strenuous rotation,orientation x (degree),23.55243045121655,20.00620394623155
strenuous rotation,orientation x (degree),22.844779825959392,19.59580937033201
strenuous rotation,orientation x (degree),22.56641407747243,19.212726835514403
strenuous rotation,orientation x (degree),22.58873811022013,18.93919263734186
strenuous rotation,orientation x (degree),22.88186126963282,18.86281830482534
strenuous rotation,orientation x (degree),23.62892112766268,19.06980765014353
strenuous rotation,orientation x (degree),24.73387530263864,19.578513655809587
strenuous rotation,orientation x (degree),26.144315801435862,20.360187561498705
strenuous rotation,orientation x (degree),27.77500973260308,21.421406687401745
strenuous rotation,orientation x (degree),29.56366099044115,22.691030125246456
strenuous rotation,orientation x (degree),31.401135177603702,24.148294422614214
strenuous rotation,orientation x (degree),33.35807303390091,25.848976716188343
strenuous rotation,orientation x (degree),35.046196332650524,27.69912066553465
strenuous rotation,orientation x (degree),36.47287042233143,29.51611408470643
strenuous rotation,orientation x (degree),37.80750470281728,31.27482127323365
strenuous rotation,orientation x (degree),38.95375387265777,32.8678107025205
strenuous rotation,orientation x (degree),39.50429617590221,34.05034819872475
strenuous rotation,orientation x (degree),39.289477028492456,34.69143752683928
strenuous rotation,orientation x (degree),37.86876627536995,34.66055051619938
strenuous rotation,orientation x (degree),35.18805596111663,33.57488359775482
strenuous rotation,orientation x (degree),31.53598317511414,31.406252852355223
strenuous rotation,orientation x (degree),27.43724346462274,28.529614815959505
strenuous rotation,orientation x (degree),23.377959607502007,25.27042819784404
strenuous rotation,orientation x (degree),20.3022224243952,22.019405096040828
strenuous rotation,orientation x (degree),18.46122427117741,19.371110019741423
strenuous rotation,orientation x (degree),17.55362721488997,17.606969189807558
strenuous rotation,orientation x (degree),17.481526994707465,16.605862833466887
strenuous rotation,orientation x (degree),18.239848360060904,16.304255580316806
strenuous rotation,orientation x (degree),19.18211029716228,16.60770190554794
strenuous rotation,orientation x (degree),20.3943923433701,17.396505436215847
strenuous rotation,orientation x (degree),21.84544647890052,18.61725579487377
strenuous rotation,orientation x (degree),22.96125773703001,20.148665589176943
strenuous rotation,orientation x (degree),23.89773194815251,21.66942182722196
strenuous rotation,orientation x (degree),24.688623003121336,22.993509502875497
strenuous rotation,orientation x (degree),25.18887888389611,23.98978674805207
strenuous rotation,orientation x (degree),25.897263823343465,24.68868099105717
strenuous rotation,orientation x (degree),26.870599102545725,25.22994189839598
strenuous rotation,orientation x (degree),27.50995164037994,25.83704873072935
strenuous rotation,orientation x (degree),27.99450337305653,26.41597010118372
strenuous rotation,orientation x (degree),28.43511112347531,26.98150099517205
strenuous rotation,orientation x (degree),28.851293073904387,27.637047787942763
strenuous rotation,orientation x (degree),29.43332835468585,28.434470525920247
strenuous rotation,orientation x (degree),30.754037871551944,29.4981462317822
strenuous rotation,orientation x (degree),32.73820240812812,31.08973059184177
strenuous rotation,orientation x (degree),34.88657586661853,33.09307429345343
strenuous rotation,orientation x (degree),36.49242338325364,35.053209780254164
strenuous rotation,orientation x (degree),37.59618840323887,36.65454660965254
strenuous rotation,orientation x (degree),38.28110040672044,37.74652510402166
strenuous rotation,orientation x (degree),38.3824055033855,38.25259043989597
strenuous rotation,orientation x (degree),38.0508672115113,38.21728958100387
strenuous rotation,orientation x (degree),37.8146232123289,37.8885524050317
strenuous rotation,orientation x (degree),37.432355039210194,37.379182235813744
strenuous rotation,orientation x (degree),36.63457238718314,36.57621366305
strenuous rotation,orientation x (degree),35.50970332780247,35.38330833147985
strenuous rotation,orientation x (degree),34.232673129959736,33.89849550078792
strenuous rotation,orientation x (degree),32.87982854376028,32.22313093454032
strenuous rotation,orientation x (degree),31.7340101311606,30.550324877917816
strenuous rotation,orientation x (degree),30.673458612747822,29.04790087663821
strenuous rotation,orientation x (degree),29.719245119984635,27.77687848848764
strenuous rotation,orientation x (degree),29.139578151200084,26.81711088342724
strenuous rotation,orientation x (degree),28.88201113138452,26.29774877268148
strenuous rotation,orientation x (degree),29.02415616495836,26.17982988569821
strenuous rotation,orientation x (degree),29.328431384719664,26.37625493730013
strenuous rotation,orientation x (degree),29.877977465403177,26.82893208955207
strenuous rotation,orientation x (degree),30.11099567654483,27.350619138455585
strenuous rotation,orientation x (degree),30.1715414093692,27.67420345574825
strenuous rotation,orientation x (degree),29.828027100813728,27.74623161725951
strenuous rotation,orientation x (degree),29.505538837906,27.604837672500764
strenuous rotation,orientation x (degree),29.421415844849463,27.487883016504043
strenuous rotation,orientation x (degree),29.68893425078697,27.55486815982563
strenuous rotation,orientation x (degree),30.07093376809533,27.89113687263719
strenuous rotation,orientation x (degree),30.73289054075326,28.480973964067232
strenuous rotation,orientation x (degree),31.43620180127056,29.25742639687313
strenuous rotation,orientation x (degree),31.65431447855753,29.88024007161067
strenuous rotation,orientation x (degree),31.781171475517567,30.21031319073191
strenuous rotation,orientation x (degree),31.4287188677056,30.17177123820436
strenuous rotation,orientation x (degree),30.65692978761882,29.57603178413788
strenuous rotation,orientation x (degree),29.599953489712107,28.522155911647943
strenuous rotation,orientation x (degree),28.835269025264992,27.32964981624249
strenuous rotation,orientation x (degree),27.93191788607875,26.2071278712362
strenuous rotation,orientation x (degree),27.081695065635856,25.08848533964438
strenuous rotation,orientation x (degree),26.175411949293235,24.00176676222952
strenuous rotation,orientation x (degree),25.191001579209924,22.90951445241113
strenuous rotation,orientation x (degree),23.96912578333176,21.75687928019707
strenuous rotation,orientation x (degree),22.97178794368565,20.58129457120076
strenuous rotation,orientation x (degree),19.73691021902784,17.707906029549434
strenuous rotation,orientation x (degree),16.96540527028904,15.219993643082232
strenuous rotation,orientation x (degree),14.63177742185951,13.1214628953105
strenuous rotation,orientation x (degree),12.684757530757878,11.321097555027578
strenuous rotation,orientation x (degree),10.91953503852342,9.914446303933827
strenuous rotation,orientation x (degree),11.984129877461667,10.671034248445435
strenuous rotation,orientation x (degree),13.28640680795067,11.644860133911166
strenuous rotation,orientation x (degree),14.891329179287524,12.938366283164015
strenuous rotation,orientation x (degree),16.76645095312597,14.66388597344138
strenuous rotation,orientation x (degree),18.78678088689948,16.684503334800894
strenuous rotation,orientation x (degree),20.86251216920283,19.014971615088967
strenuous rotation,orientation x (degree),22.928754204483223,21.538598952976216
strenuous rotation,orientation x (degree),24.92761962689933,24.063017941822523
strenuous rotation,orientation x (degree),26.81852802932258,26.40986274368217
strenuous rotation,orientation x (degree),28.57833947189989,28.412170323598247
strenuous rotation,orientation x (degree),30.19431096321537,30.006806903941538
strenuous rotation,orientation x (degree),31.652733430955564,31.254271641483825
strenuous rotation,orientation x (degree),32.94645206692549,32.22820246687735
strenuous rotation,orientation x (degree),34.07035778665721,32.98683258202404
strenuous rotation,orientation x (degree),35.02429449265122,33.56303560311768
strenuous rotation,orientation x (degree),35.81069888494653,33.97497549064394
strenuous rotation,orientation x (degree),36.43252987410655,34.2415947196568
strenuous rotation,orientation x (degree),36.89878986699895,34.37709623036561
strenuous rotation,orientation x (degree),37.211465630902126,34.40558793771376
strenuous rotation,orientation x (degree),37.387060112237904,34.33480247193438
strenuous rotation,orientation x (degree),37.44333610771547,34.18173254578119
strenuous rotation,orientation x (degree),37.39833922109467,33.95751043992075
strenuous rotation,orientation x (degree),37.2688361018443,33.675143994497205
strenuous rotation,orientation x (degree),37.08458370730735,33.340800960945174
strenuous rotation,orientation x (degree),36.86313675268862,32.97288760227555
strenuous rotation,orientation x (degree),36.622760361919546,32.57879591103668
strenuous rotation,orientation x (degree),36.37977861366412,32.171710441598776
strenuous rotation,orientation x (degree),36.146859945050124,31.766712298359835
